Date,High,Low,Open,Close,Volume,Adj Close
2012-01-28,5.760000228881836,5.260000228881836,5.289999961853027,5.630000114440918,499881,5.630000114440918
2012-01-29,5.699999809265137,5.329999923706055,5.630000114440918,5.380000114440918,254457,5.380000114440918
2012-01-30,5.599999904632568,5.369999885559082,5.380000114440918,5.489999771118164,233179,5.489999771118164
2012-01-31,5.650000095367432,5.429999828338623,5.489999771118164,5.480000019073486,267099,5.480000019073486
2012-02-01,6.199999809265137,5.46999979019165,5.480000019073486,6.079999923706055,672632,6.079999923706055
2012-02-02,6.199999809265137,5.820000171661377,6.079999923706055,6.099999904632568,328716,6.099999904632568
2012-02-03,6.139999866485596,5.71999979019165,6.099999904632568,5.960000038146973,350818,5.960000038146973
2012-02-04,5.989999771118164,5.840000152587891,5.960000038146973,5.869999885559082,122071,5.869999885559082
2012-02-05,5.880000114440918,5.449999809265137,5.869999885559082,5.690000057220459,683010,5.690000057220459
2012-02-06,5.71999979019165,5.449999809265137,5.690000057220459,5.449999809265137,500693,5.449999809265137
2012-02-07,5.78000020980835,5.449999809265137,5.449999809265137,5.690000057220459,408854,5.690000057220459
2012-02-08,5.849999904632568,5.300000190734863,5.690000057220459,5.599999904632568,1342007,5.599999904632568
2012-02-09,5.920000076293945,5.5,5.599999904632568,5.829999923706055,516915,5.829999923706055
2012-02-10,5.989999771118164,5.800000190734863,5.829999923706055,5.909999847412109,230967,5.909999847412109
2012-02-11,6.0,5.539999961853027,5.909999847412109,5.599999904632568,397688,5.599999904632568
2012-02-12,5.849999904632568,5.429999828338623,5.599999904632568,5.510000228881836,459004,5.510000228881836
2012-02-13,5.71999979019165,5.199999809265137,5.510000228881836,5.260000228881836,909500,5.260000228881836
2012-02-14,5.449999809265137,4.210000038146973,5.260000228881836,4.460000038146973,1399443,4.460000038146973
2012-02-15,4.880000114440918,4.199999809265137,4.460000038146973,4.329999923706055,741639,4.329999923706055
2012-02-16,4.440000057220459,3.880000114440918,4.329999923706055,4.269999980926514,697818,4.269999980926514
2012-02-17,4.769999980926514,4.230000019073486,4.269999980926514,4.409999847412109,606244,4.409999847412109
2012-02-18,4.5,4.119999885559082,4.409999847412109,4.21999979019165,300903,4.21999979019165
2012-02-19,4.519999980926514,4.179999828338623,4.21999979019165,4.389999866485596,271300,4.389999866485596
2012-02-20,4.46999979019165,4.289999961853027,4.389999866485596,4.360000133514404,162939,4.360000133514404
2012-02-21,4.400000095367432,4.210000038146973,4.360000133514404,4.269999980926514,222970,4.269999980926514
2012-02-22,4.539999961853027,4.269999980926514,4.269999980926514,4.420000076293945,460671,4.420000076293945
2012-02-23,5.199999809265137,4.420000076293945,4.420000076293945,5.010000228881836,792557,5.010000228881836
2012-02-24,5.099999904632568,4.829999923706055,5.010000228881836,5.03000020980835,446896,5.03000020980835
2012-02-25,5.070000171661377,4.650000095367432,5.03000020980835,4.769999980926514,420213,4.769999980926514
2012-02-26,5.099999904632568,4.769999980926514,4.769999980926514,4.920000076293945,347092,4.920000076293945
2012-02-27,4.989999771118164,4.889999866485596,4.920000076293945,4.960000038146973,145288,4.960000038146973
2012-02-28,5.0,4.739999771118164,4.960000038146973,4.869999885559082,305075,4.869999885559082
2012-02-29,4.900000095367432,4.800000190734863,4.869999885559082,4.860000133514404,129089,4.860000133514404
2012-03-01,4.989999771118164,4.860000133514404,4.860000133514404,4.920000076293945,218150,4.920000076293945
2012-03-02,4.949999809265137,4.510000228881836,4.920000076293945,4.699999809265137,613272,4.699999809265137
2012-03-03,4.78000020980835,4.510000228881836,4.699999809265137,4.610000133514404,187646,4.610000133514404
2012-03-04,4.949999809265137,4.610000133514404,4.610000133514404,4.820000171661377,283142,4.820000171661377
2012-03-05,5.050000190734863,4.820000171661377,4.820000171661377,4.980000019073486,325526,4.980000019073486
2012-03-06,5.070000171661377,4.900000095367432,4.980000019073486,4.989999771118164,221579,4.989999771118164
2012-03-07,5.050000190734863,4.840000152587891,4.989999771118164,4.940000057220459,227645,4.940000057220459
2012-03-08,5.0,4.760000228881836,4.940000057220459,4.929999828338623,283093,4.929999828338623
2012-03-09,4.949999809265137,4.820000171661377,4.929999828338623,4.860000133514404,160227,4.860000133514404
2012-03-10,4.909999847412109,4.75,4.860000133514404,4.829999923706055,135426,4.829999923706055
2012-03-11,4.989999771118164,4.809999942779541,4.829999923706055,4.909999847412109,208576,4.909999847412109
2012-03-12,4.949999809265137,4.860000133514404,4.909999847412109,4.889999866485596,108198,4.889999866485596
2012-03-13,5.409999847412109,4.869999885559082,4.889999866485596,5.269999980926514,656673,5.269999980926514
2012-03-14,5.449999809265137,5.25,5.269999980926514,5.380000114440918,337721,5.380000114440918
2012-03-15,5.449999809265137,5.260000228881836,5.380000114440918,5.329999923706055,219063,5.329999923706055
2012-03-16,5.400000095367432,5.300000190734863,5.329999923706055,5.340000152587891,174983,5.340000152587891
2012-03-17,5.400000095367432,5.210000038146973,5.340000152587891,5.21999979019165,207915,5.21999979019165
2012-03-18,5.340000152587891,5.210000038146973,5.21999979019165,5.28000020980835,120310,5.28000020980835
2012-03-19,5.309999942779541,4.5,5.28000020980835,4.690000057220459,922722,4.690000057220459
2012-03-20,4.900000095367432,4.590000152587891,4.690000057220459,4.840000152587891,318065,4.840000152587891
2012-03-21,4.869999885559082,4.75,4.840000152587891,4.809999942779541,223605,4.809999942779541
2012-03-22,4.880000114440918,4.599999904632568,4.809999942779541,4.699999809265137,276226,4.699999809265137
2012-03-23,4.789999961853027,4.599999904632568,4.699999809265137,4.690000057220459,254329,4.690000057220459
2012-03-24,4.730000019073486,4.599999904632568,4.690000057220459,4.679999828338623,181738,4.679999828338623
2012-03-25,4.739999771118164,4.519999980926514,4.550000190734863,4.619999885559082,324896,4.619999885559082
2012-03-25,4.679999828338623,4.300000190734863,4.679999828338623,4.550000190734863,322035,4.550000190734863
2012-03-26,4.849999904632568,4.489999771118164,4.619999885559082,4.809999942779541,342922,4.809999942779541
2012-03-27,4.840000152587891,4.71999979019165,4.809999942779541,4.789999961853027,182050,4.789999961853027
2012-03-28,4.860000133514404,4.710000038146973,4.789999961853027,4.809999942779541,180963,4.809999942779541
2012-03-29,4.880000114440918,4.71999979019165,4.809999942779541,4.860000133514404,187496,4.860000133514404
2012-03-30,4.949999809265137,4.820000171661377,4.860000133514404,4.909999847412109,173670,4.909999847412109
2012-03-31,4.920000076293945,4.730000019073486,4.909999847412109,4.829999923706055,172377,4.829999923706055
2012-04-01,5.079999923706055,4.760000228881836,4.829999923706055,4.96999979019165,398480,4.96999979019165
2012-04-02,4.989999771118164,4.809999942779541,4.96999979019165,4.949999809265137,384710,4.949999809265137
2012-04-03,4.96999979019165,4.889999866485596,4.949999809265137,4.909999847412109,251784,4.909999847412109
2012-04-04,4.929999828338623,4.869999885559082,4.909999847412109,4.920000076293945,165880,4.920000076293945
2012-04-05,4.980000019073486,4.880000114440918,4.920000076293945,4.949999809265137,287735,4.949999809265137
2012-04-06,4.949999809265137,4.690000057220459,4.949999809265137,4.690000057220459,388783,4.690000057220459
2012-04-07,4.800000190734863,4.619999885559082,4.690000057220459,4.789999961853027,197917,4.789999961853027
2012-04-08,4.880000114440918,4.730000019073486,4.789999961853027,4.869999885559082,187709,4.869999885559082
2012-04-09,4.900000095367432,4.760000228881836,4.869999885559082,4.840000152587891,256671,4.840000152587891
2012-04-10,4.980000019073486,4.789999961853027,4.840000152587891,4.929999828338623,327827,4.929999828338623
2012-04-11,4.949999809265137,4.840000152587891,4.929999828338623,4.920000076293945,226872,4.920000076293945
2012-04-12,4.940000057220459,4.730000019073486,4.920000076293945,4.940000057220459,452385,4.940000057220459
2012-04-13,5.03000020980835,4.900000095367432,4.940000057220459,4.960000038146973,317996,4.960000038146973
2012-04-14,4.980000019073486,4.860000133514404,4.960000038146973,4.96999979019165,163921,4.96999979019165
2012-04-15,4.980000019073486,4.909999847412109,4.96999979019165,4.929999828338623,154236,4.929999828338623
2012-04-16,5.019999980926514,4.929999828338623,4.929999828338623,4.980000019073486,151983,4.980000019073486
2012-04-17,5.179999828338623,4.960000038146973,4.980000019073486,5.119999885559082,401659,5.119999885559082
2012-04-18,5.190000057220459,5.099999904632568,5.119999885559082,5.139999866485596,240310,5.139999866485596
2012-04-19,5.480000019073486,5.099999904632568,5.139999866485596,5.349999904632568,544263,5.349999904632568
2012-04-20,5.480000019073486,5.110000133514404,5.349999904632568,5.260000228881836,321118,5.260000228881836
2012-04-21,5.320000171661377,5.099999904632568,5.260000228881836,5.199999809265137,192195,5.199999809265137
2012-04-22,5.21999979019165,4.960000038146973,5.199999809265137,4.960000038146973,252978,4.960000038146973
2012-04-23,5.199999809265137,4.949999809265137,4.960000038146973,5.099999904632568,360126,5.099999904632568
2012-04-24,5.179999828338623,5.039999961853027,5.099999904632568,5.130000114440918,182736,5.130000114440918
2012-04-25,5.170000076293945,4.989999771118164,5.130000114440918,5.099999904632568,291333,5.099999904632568
2012-04-26,5.119999885559082,5.03000020980835,5.099999904632568,5.110000133514404,131461,5.110000133514404
2012-04-27,5.110000133514404,4.849999904632568,5.110000133514404,4.980000019073486,453939,4.980000019073486
2012-04-28,5.019999980926514,4.880000114440918,4.980000019073486,4.900000095367432,109717,4.900000095367432
2012-04-29,5.0,4.869999885559082,4.900000095367432,4.949999809265137,275744,4.949999809265137
2012-04-30,5.0,4.920000076293945,4.949999809265137,5.0,181986,5.0
2012-05-01,5.179999828338623,4.96999979019165,5.0,5.070000171661377,487937,5.070000171661377
2012-05-02,5.179999828338623,5.019999980926514,5.070000171661377,5.130000114440918,180427,5.130000114440918
2012-05-03,5.150000095367432,5.070000171661377,5.130000114440918,5.070000171661377,223210,5.070000171661377
2012-05-04,5.119999885559082,5.03000020980835,5.070000171661377,5.079999923706055,95532,5.079999923706055
2012-05-05,5.099999904632568,5.010000228881836,5.079999923706055,5.050000190734863,97474,5.050000190734863
2012-05-06,5.099999904632568,4.96999979019165,5.050000190734863,5.059999942779541,232779,5.059999942779541
2012-05-07,5.099999904632568,4.960000038146973,5.059999942779541,5.050000190734863,342801,5.050000190734863
2012-05-08,5.099999904632568,5.0,5.050000190734863,5.039999961853027,196640,5.039999961853027
2012-05-09,5.130000114440918,4.800000190734863,5.039999961853027,4.849999904632568,347144,4.849999904632568
2012-05-10,5.0,4.800000190734863,4.849999904632568,4.960000038146973,311100,4.960000038146973
2012-05-11,5.0,4.920000076293945,4.960000038146973,4.949999809265137,103382,4.949999809265137
2012-05-12,5.0,4.920000076293945,4.949999809265137,4.929999828338623,69673,4.929999828338623
2012-05-13,5.039999961853027,4.900000095367432,4.929999828338623,5.010000228881836,263695,5.010000228881836
2012-05-14,5.039999961853027,4.949999809265137,5.010000228881836,5.039999961853027,220957,5.039999961853027
2012-05-15,5.130000114440918,5.0,5.039999961853027,5.090000152587891,351814,5.090000152587891
2012-05-16,5.099999904632568,5.050000190734863,5.090000152587891,5.099999904632568,135248,5.099999904632568
2012-05-17,5.130000114440918,5.059999942779541,5.099999904632568,5.119999885559082,268289,5.119999885559082
2012-05-18,5.139999866485596,5.070000171661377,5.119999885559082,5.099999904632568,118319,5.099999904632568
2012-05-19,5.150000095367432,5.090000152587891,5.099999904632568,5.090000152587891,95644,5.090000152587891
2012-05-20,5.130000114440918,5.059999942779541,5.090000152587891,5.099999904632568,171340,5.099999904632568
2012-05-21,5.119999885559082,5.050000190734863,5.099999904632568,5.099999904632568,237263,5.099999904632568
2012-05-22,5.170000076293945,5.070000171661377,5.099999904632568,5.139999866485596,271619,5.139999866485596
2012-05-23,5.150000095367432,5.070000171661377,5.139999866485596,5.119999885559082,148029,5.119999885559082
2012-05-24,5.150000095367432,5.099999904632568,5.119999885559082,5.150000095367432,118398,5.150000095367432
2012-05-25,5.150000095367432,5.099999904632568,5.150000095367432,5.099999904632568,84985,5.099999904632568
2012-05-26,5.150000095367432,5.099999904632568,5.099999904632568,5.139999866485596,80709,5.139999866485596
2012-05-27,5.159999847412109,5.110000133514404,5.139999866485596,5.139999866485596,141508,5.139999866485596
2012-05-28,5.159999847412109,5.010000228881836,5.139999866485596,5.150000095367432,313167,5.150000095367432
2012-05-29,5.170000076293945,5.099999904632568,5.150000095367432,5.139999866485596,205489,5.139999866485596
2012-05-30,5.199999809265137,5.110000133514404,5.139999866485596,5.179999828338623,203750,5.179999828338623
2012-05-31,5.28000020980835,5.179999828338623,5.179999828338623,5.269999980926514,234080,5.269999980926514
2012-06-01,5.269999980926514,5.210000038146973,5.269999980926514,5.25,79520,5.25
2012-06-02,5.25,5.210000038146973,5.25,5.210000038146973,66238,5.210000038146973
2012-06-03,5.28000020980835,5.179999828338623,5.210000038146973,5.269999980926514,268035,5.269999980926514
2012-06-04,5.5,5.21999979019165,5.269999980926514,5.440000057220459,452286,5.440000057220459
2012-06-05,5.489999771118164,5.389999866485596,5.440000057220459,5.460000038146973,221376,5.460000038146973
2012-06-06,5.590000152587891,5.409999847412109,5.460000038146973,5.590000152587891,264420,5.590000152587891
2012-06-07,5.659999847412109,5.559999942779541,5.590000152587891,5.630000114440918,302527,5.630000114440918
2012-06-08,5.699999809265137,5.460000038146973,5.630000114440918,5.559999942779541,206719,5.559999942779541
2012-06-09,5.579999923706055,5.429999828338623,5.559999942779541,5.46999979019165,134034,5.46999979019165
2012-06-10,5.599999904632568,5.429999828338623,5.46999979019165,5.570000171661377,221882,5.570000171661377
2012-06-11,5.75,5.5,5.570000171661377,5.699999809265137,442662,5.699999809265137
2012-06-12,5.960000038146973,5.659999847412109,5.699999809265137,5.929999828338623,335216,5.929999828338623
2012-06-13,5.96999979019165,5.809999942779541,5.929999828338623,5.949999809265137,206567,5.949999809265137
2012-06-14,6.590000152587891,5.880000114440918,5.949999809265137,6.5,401826,6.5
2012-06-15,6.599999904632568,6.260000228881836,6.5,6.400000095367432,505216,6.400000095367432
2012-06-16,6.53000020980835,6.099999904632568,6.400000095367432,6.159999847412109,308913,6.159999847412109
2012-06-17,6.360000133514404,6.03000020980835,6.159999847412109,6.309999942779541,293446,6.309999942779541
2012-06-18,6.53000020980835,6.28000020980835,6.309999942779541,6.5,282752,6.5
2012-06-19,6.710000038146973,6.449999809265137,6.5,6.670000076293945,423271,6.670000076293945
2012-06-20,6.800000190734863,6.559999942779541,6.670000076293945,6.679999828338623,347681,6.679999828338623
2012-06-21,6.800000190734863,6.429999828338623,6.679999828338623,6.550000190734863,374175,6.550000190734863
2012-06-22,6.650000095367432,6.400000095367432,6.550000190734863,6.429999828338623,130792,6.429999828338623
2012-06-23,6.46999979019165,6.349999904632568,6.429999828338623,6.349999904632568,217549,6.349999904632568
2012-06-24,6.449999809265137,6.21999979019165,6.349999904632568,6.300000190734863,395654,6.300000190734863
2012-06-25,6.46999979019165,6.289999961853027,6.300000190734863,6.420000076293945,311935,6.420000076293945
2012-06-26,6.650000095367432,6.400000095367432,6.420000076293945,6.650000095367432,274046,6.650000095367432
2012-06-27,6.670000076293945,6.489999771118164,6.650000095367432,6.610000133514404,282297,6.610000133514404
2012-06-28,6.679999828338623,6.539999961853027,6.610000133514404,6.650000095367432,174369,6.650000095367432
2012-06-29,6.690000057220459,6.599999904632568,6.650000095367432,6.690000057220459,137136,6.690000057220459
2012-06-30,6.690000057220459,6.539999961853027,6.690000057220459,6.630000114440918,135823,6.630000114440918
2012-07-01,6.769999980926514,6.579999923706055,6.630000114440918,6.760000228881836,217005,6.760000228881836
2012-07-02,6.760000228881836,6.400000095367432,6.760000228881836,6.449999809265137,465280,6.449999809265137
2012-07-03,6.550000190734863,6.449999809265137,6.449999809265137,6.510000228881836,217804,6.510000228881836
2012-07-04,6.769999980926514,6.480000019073486,6.510000228881836,6.670000076293945,301701,6.670000076293945
2012-07-05,6.71999979019165,6.550000190734863,6.670000076293945,6.650000095367432,286978,6.650000095367432
2012-07-06,6.869999885559082,6.630000114440918,6.650000095367432,6.760000228881836,257213,6.760000228881836
2012-07-07,6.860000133514404,6.71999979019165,6.760000228881836,6.800000190734863,123756,6.800000190734863
2012-07-08,7.099999904632568,6.739999771118164,6.800000190734863,7.019999980926514,425223,7.019999980926514
2012-07-09,7.25,6.960000038146973,7.019999980926514,7.199999809265137,497668,7.199999809265137
2012-07-10,7.260000228881836,7.019999980926514,7.199999809265137,7.150000095367432,297644,7.150000095367432
2012-07-11,7.900000095367432,7.099999904632568,7.150000095367432,7.760000228881836,471834,7.760000228881836
2012-07-12,7.820000171661377,7.420000076293945,7.760000228881836,7.670000076293945,499441,7.670000076293945
2012-07-13,7.670000076293945,7.519999980926514,7.670000076293945,7.539999961853027,121635,7.539999961853027
2012-07-14,7.699999809265137,7.449999809265137,7.539999961853027,7.619999885559082,204616,7.619999885559082
2012-07-15,8.649999618530273,7.619999885559082,7.619999885559082,8.5,835550,8.5
2012-07-16,9.489999771118164,7.320000171661377,8.5,8.800000190734863,1757815,8.800000190734863
2012-07-17,9.399999618530273,8.5,8.800000190734863,9.109999656677246,955210,9.109999656677246
2012-07-18,9.229999542236328,8.819999694824219,9.109999656677246,8.869999885559082,438703,8.869999885559082
2012-07-19,8.869999885559082,7.599999904632568,8.869999885559082,8.520000457763672,1267523,8.520000457763672
2012-07-20,9.699999809265137,7.960000038146973,8.520000457763672,8.850000381469727,1242153,8.850000381469727
2012-07-21,8.970000267028809,8.270000457763672,8.850000381469727,8.40999984741211,259113,8.40999984741211
2012-07-22,9.199999809265137,7.75,8.40999984741211,8.449999809265137,1238579,8.449999809265137
2012-07-23,8.850000381469727,8.34000015258789,8.449999809265137,8.600000381469727,353506,8.600000381469727
2012-07-24,8.899999618530273,8.369999885559082,8.600000381469727,8.800000190734863,555883,8.800000190734863
2012-07-25,8.899999618530273,8.600000381469727,8.800000190734863,8.899999618530273,283993,8.899999618530273
2012-07-26,8.949999809265137,8.8100004196167,8.899999618530273,8.899999618530273,237223,8.899999618530273
2012-07-27,8.930000305175781,8.710000038146973,8.899999618530273,8.890000343322754,143179,8.890000343322754
2012-07-28,8.890000343322754,8.699999809265137,8.890000343322754,8.710000038146973,100508,8.710000038146973
2012-07-29,9.149999618530273,8.699999809265137,8.710000038146973,9.100000381469727,458873,9.100000381469727
2012-07-30,9.4399995803833,9.079999923706055,9.100000381469727,9.350000381469727,648746,9.350000381469727
2012-07-31,9.649999618530273,9.109999656677246,9.350000381469727,9.550000190734863,647522,9.550000190734863
2012-08-01,11.0,9.40999984741211,9.550000190734863,10.529999732971191,1283817,10.529999732971191
2012-08-02,11.119999885559082,10.300000190734863,10.529999732971191,10.970000267028809,661588,10.970000267028809
2012-08-03,11.300000190734863,10.529999732971191,10.970000267028809,10.979999542236328,575464,10.979999542236328
2012-08-04,11.289999961853027,10.109999656677246,10.979999542236328,10.869999885559082,714863,10.869999885559082
2012-08-05,11.1899995803833,10.640000343322754,10.869999885559082,10.859999656677246,562801,10.859999656677246
2012-08-06,11.100000381469727,10.649999618530273,10.859999656677246,11.100000381469727,451978,11.100000381469727
2012-08-07,11.149999618530273,10.850000381469727,11.100000381469727,11.0600004196167,345666,11.0600004196167
2012-08-08,12.0,10.800000190734863,11.0600004196167,11.0600004196167,1153809,11.0600004196167
2012-08-09,11.600000381469727,11.010000228881836,11.0600004196167,11.390000343322754,725605,11.390000343322754
2012-08-10,11.600000381469727,11.390000343322754,11.390000343322754,11.510000228881836,250620,11.510000228881836
2012-08-11,11.770000457763672,11.449999809265137,11.510000228881836,11.619999885559082,353092,11.619999885559082
2012-08-12,12.050000190734863,11.489999771118164,11.619999885559082,12.039999961853027,637059,12.039999961853027
2012-08-13,12.34000015258789,11.890000343322754,12.039999961853027,12.1899995803833,532302,12.1899995803833
2012-08-14,13.25,12.15999984741211,12.1899995803833,13.25,725834,13.25
2012-08-15,13.84000015258789,12.5,13.25,13.5,1277714,13.5
2012-08-16,15.399999618530273,10.600000381469727,13.5,11.579999923706055,2930580,11.579999923706055
2012-08-17,12.899999618530273,11.020000457763672,11.579999923706055,11.609999656677246,1045361,11.609999656677246
2012-08-18,11.619999885559082,7.579999923706055,11.609999656677246,8.0,2170411,8.0
2012-08-19,10.5,7.809999942779541,8.0,10.100000381469727,1835053,10.100000381469727
2012-08-20,10.300000190734863,9.699999809265137,10.100000381469727,9.920000076293945,722740,9.920000076293945
2012-08-21,10.100000381469727,9.569999694824219,9.920000076293945,9.8100004196167,665544,9.8100004196167
2012-08-22,10.25,9.710000038146973,9.8100004196167,10.100000381469727,560012,10.100000381469727
2012-08-23,10.619999885559082,9.850000381469727,10.100000381469727,10.600000381469727,945182,10.600000381469727
2012-08-24,10.630000114440918,10.199999809265137,10.600000381469727,10.520000457763672,420388,10.520000457763672
2012-08-25,10.619999885559082,10.449999809265137,10.520000457763672,10.609999656677246,277773,10.609999656677246
2012-08-26,12.149999618530273,10.539999961853027,10.609999656677246,10.949999809265137,1957673,10.949999809265137
2012-08-27,11.210000038146973,10.5,10.949999809265137,10.9399995803833,598168,10.9399995803833
2012-08-28,11.130000114440918,10.550000190734863,10.9399995803833,10.920000076293945,581687,10.920000076293945
2012-08-29,10.930000305175781,10.600000381469727,10.920000076293945,10.779999732971191,332208,10.779999732971191
2012-08-30,10.829999923706055,9.65999984741211,10.779999732971191,10.15999984741211,690452,10.15999984741211
2012-08-31,10.300000190734863,9.779999732971191,10.15999984741211,9.970000267028809,233777,9.970000267028809
2012-09-01,10.359999656677246,9.720000267028809,9.970000267028809,10.199999809265137,251932,10.199999809265137
2012-09-02,10.59000015258789,10.09000015258789,10.199999809265137,10.529999732971191,237264,10.529999732971191
2012-09-03,10.529999732971191,10.149999618530273,10.529999732971191,10.380000114440918,359404,10.380000114440918
2012-09-04,11.170000076293945,10.260000228881836,10.380000114440918,11.0,653374,11.0
2012-09-05,11.289999961853027,10.640000343322754,11.0,11.180000305175781,733288,11.180000305175781
2012-09-06,11.210000038146973,10.949999809265137,11.180000305175781,11.0,394463,11.0
2012-09-07,11.140000343322754,10.770000457763672,11.0,11.039999961853027,266231,11.039999961853027
2012-09-08,11.140000343322754,10.920000076293945,11.039999961853027,11.020000457763672,155002,11.020000457763672
2012-09-09,11.1899995803833,10.869999885559082,11.020000457763672,11.170000076293945,467067,11.170000076293945
2012-09-10,11.350000381469727,10.880000114440918,11.170000076293945,11.329999923706055,721708,11.329999923706055
2012-09-11,11.390000343322754,10.779999732971191,11.329999923706055,11.359999656677246,657004,11.359999656677246
2012-09-12,11.399999618530273,11.220000267028809,11.359999656677246,11.399999618530273,233401,11.399999618530273
2012-09-13,11.800000190734863,11.319999694824219,11.399999618530273,11.670000076293945,500768,11.670000076293945
2012-09-14,11.789999961853027,11.600000381469727,11.670000076293945,11.75,190511,11.75
2012-09-15,11.989999771118164,11.720000267028809,11.75,11.869999885559082,359833,11.869999885559082
2012-09-16,11.960000038146973,11.770000457763672,11.869999885559082,11.890000343322754,316662,11.890000343322754
2012-09-17,12.350000381469727,11.84000015258789,11.890000343322754,12.25,494030,12.25
2012-09-18,12.6899995803833,12.149999618530273,12.25,12.569999694824219,519593,12.569999694824219
2012-09-19,12.65999984741211,12.25,12.569999694824219,12.279999732971191,406467,12.279999732971191
2012-09-20,12.5,12.010000228881836,12.279999732971191,12.369999885559082,439674,12.369999885559082
2012-09-21,12.399999618530273,12.140000343322754,12.369999885559082,12.239999771118164,183186,12.239999771118164
2012-09-22,12.270000457763672,11.630000114440918,12.239999771118164,12.1899995803833,479223,12.1899995803833
2012-09-23,12.300000190734863,11.949999809265137,12.1899995803833,12.100000381469727,330885,12.100000381469727
2012-09-24,12.229999542236328,12.010000228881836,12.100000381469727,12.199999809265137,257174,12.199999809265137
2012-09-25,12.460000038146973,12.020000457763672,12.199999809265137,12.270000457763672,287416,12.270000457763672
2012-09-26,12.399999618530273,12.210000038146973,12.270000457763672,12.3100004196167,238051,12.3100004196167
2012-09-27,12.449999809265137,12.119999885559082,12.3100004196167,12.390000343322754,329436,12.390000343322754
2012-09-28,12.489999771118164,12.210000038146973,12.390000343322754,12.359999656677246,211507,12.359999656677246
2012-09-29,12.449999809265137,12.300000190734863,12.359999656677246,12.399999618530273,96462,12.399999618530273
2012-09-30,12.479999542236328,12.319999694824219,12.399999618530273,12.399999618530273,307618,12.399999618530273
2012-10-01,12.880000114440918,12.34000015258789,12.399999618530273,12.84000015258789,642027,12.84000015258789
2012-10-02,12.989999771118164,12.680000305175781,12.84000015258789,12.890000343322754,422995,12.890000343322754
2012-10-03,13.09000015258789,12.600000381469727,12.890000343322754,12.850000381469727,488811,12.850000381469727
2012-10-04,12.970000267028809,12.510000228881836,12.850000381469727,12.6899995803833,398427,12.6899995803833
2012-10-05,12.859999656677246,12.350000381469727,12.6899995803833,12.510000228881836,310513,12.510000228881836
2012-10-06,12.619999885559082,11.699999809265137,12.510000228881836,11.800000190734863,762812,11.800000190734863
2012-10-07,11.949999809265137,10.619999885559082,11.800000190734863,11.779999732971191,1102329,11.779999732971191
2012-10-08,12.350000381469727,11.569999694824219,11.779999732971191,11.899999618530273,559694,11.899999618530273
2012-10-09,12.1899995803833,11.770000457763672,11.899999618530273,12.119999885559082,333351,12.119999885559082
2012-10-10,12.149999618530273,11.859999656677246,12.119999885559082,12.029999732971191,238483,12.029999732971191
