Date,High,Low,Open,Close,Volume,Macd,Macdsignal,rsi,bull_rsi,bear_rsi,stochK,stochD,ema21,ema50,ema100,ema200,bblower,bbupper,cci,roc,atr,adx,di_minus,di_plus
2016-11-06T02:00,721.61,717.20,719.00,717.25,597,0.89,-2.18,53.19,55.24,52.89,86.17,70.67,712.35,708.32,692.67,669.14,683.5,741.21,35.51,0.02,11.1,27.1,25.75,22.6
2016-11-06T06:00,719.84,715.01,717.24,717.91,789,1.21,-1.88,53.60,55.84,53.25,92.29,83.72,712.85,708.69,693.17,669.62,686.36,735.54,46.56,0.01,10.65,25.83,26.38,21.87
2016-11-06T10:00,717.91,700.01,717.48,706.94,1576,0.67,-1.71,46.28,44.79,46.91,78.17,85.55,712.32,708.62,693.44,669.99,688.02,730.82,-6.95,0,11.17,25.84,32.95,19.37
2016-11-06T14:00,710.36,702.85,706.94,706.59,1103,0.29,-1.64,46.06,44.48,46.72,67.83,79.43,711.79,708.54,693.7,670.36,693.42,721.63,-8.33,0,10.91,25.85,31.33,18.41
2016-11-06T18:00,715.80,706.53,706.59,713.95,794,0.52,-1.51,51.22,52.25,51.14,63.29,69.76,711.99,708.76,694.1,670.79,694.13,720.22,72.83,0.01,10.79,25.22,29.41,20.88
2016-11-06T22:00,713.80,704.57,713.80,707.74,325,0.25,-1.45,47.13,46.19,47.59,58.46,63.19,711.6,708.72,694.37,671.16,694.16,720.25,29.58,0,10.69,24.79,28.88,19.58
2016-11-07T02:00,711.51,705.20,709.28,709.60,349,0.20,-1.40,48.46,48.19,48.73,54.39,58.71,711.42,708.75,694.68,671.54,696.87,719.25,22.54,0,10.38,24.39,27.62,18.73
2016-11-07T06:00,710.17,703.09,709.60,703.09,815,-0.24,-1.46,44.26,42.10,45.08,33.92,48.92,710.66,708.53,694.84,671.85,696.66,719.29,-36.4,-0.01,10.14,24.2,27.73,17.79
2016-11-07T10:00,706.66,700.02,703.05,705.82,946,-0.32,-1.54,46.36,45.32,46.86,28.52,38.94,710.22,708.42,695.06,672.19,696.72,719.29,-62.56,-0.02,9.89,24.31,28.62,16.94
2016-11-07T14:00,708.44,704.29,705.81,707.50,777,-0.23,-1.59,47.66,47.32,47.97,25.28,29.24,709.98,708.39,695.31,672.54,696.71,719.29,-17.42,-0.01,9.48,24.14,27.72,17.75
2016-11-07T18:00,709.14,705.00,707.50,705.55,605,-0.27,-1.66,46.26,45.19,46.76,29.07,27.62,709.57,708.27,695.51,672.87,698.6,718.38,-32.32,-0.02,9.1,23.87,26.82,17.72
2016-11-07T22:00,712.51,703.94,706.22,709.76,661,0.00,-1.66,49.71,50.54,49.68,35.15,29.84,709.59,708.33,695.79,673.24,699.86,718.08,-0.29,0,9.06,23.11,25.01,19.18
2016-11-08T02:00,709.76,703.88,709.76,704.02,732,-0.18,-1.71,45.42,44.03,46.01,29.78,31.34,709.08,708.16,695.95,673.55,699.44,718.14,-66.07,0,8.83,22.41,23.87,18.27
2016-11-08T06:00,706.11,703.00,704.02,706.11,527,-0.14,-1.74,47.21,46.80,47.51,30.65,31.86,708.81,708.08,696.16,673.87,699.53,718.13,-82.61,-0.01,8.43,21.87,23.99,17.79
2016-11-08T10:00,717.99,705.93,706.11,711.31,5176,0.25,-1.68,51.46,53.21,51.13,34.6,31.68,709.04,708.21,696.46,674.24,699.88,718.35,58.32,0.01,8.69,20.94,21.61,25.79
2016-11-08T14:00,714.89,711.00,711.31,712.42,1179,0.56,-1.54,52.34,54.51,51.88,51.42,38.89,709.35,708.37,696.77,674.62,700.07,718.68,71.04,0,8.34,20.07,20.89,24.94
2016-11-08T18:00,716.13,711.49,711.49,711.99,1597,0.71,-1.36,51.95,53.86,51.55,64.21,50.07,709.59,708.52,697.07,674.99,700.67,718.83,69.36,0.01,8.08,19.43,20.03,25.01
2016-11-08T22:00,731.10,708.50,711.98,730.50,3931,1.97,-0.87,64.38,70.52,62.47,77.9,64.51,711.49,709.38,697.74,675.55,698.06,723.63,208.82,0.03,9.12,20.36,16.48,32.31
2016-11-09T02:00,741.50,724.01,730.50,741.28,6029,3.34,-0.03,69.35,76.10,67.08,88.05,76.72,714.2,710.63,698.6,676.2,694.09,730.84,291.05,0.05,9.71,21.95,14.36,35.8
2016-11-09T06:00,743.06,734.02,740.96,735.90,1754,3.69,0.89,64.51,68.87,62.97,93.63,86.53,716.17,711.62,699.34,676.79,692.44,734.08,240.1,0.04,9.67,23.54,13.4,34.56
2016-11-09T10:00,735.90,723.72,735.89,723.73,1132,2.93,1.62,55.14,55.59,54.84,79.31,87,716.86,712.1,699.82,677.26,692.33,734.84,127.89,0.02,9.85,23.5,19.69,31.51
2016-11-09T14:00,729.45,723.72,723.72,727.07,838,2.50,2.25,56.98,58.06,56.49,67.1,80.01,717.79,712.68,700.36,677.76,692.05,736.03,105.07,0.03,9.55,23.47,18.85,30.16
2016-11-09T18:00,727.08,718.60,727.07,724.54,1411,1.91,2.72,55.13,55.47,54.87,57.24,67.88,718.4,713.15,700.84,678.22,692.73,737.11,67.66,0.03,9.47,22.76,21.5,28.23
2016-11-09T22:00,725.00,720.97,723.37,721.81,346,1.25,3.04,53.13,52.65,53.13,54.52,59.62,718.71,713.49,701.25,678.66,693.65,737.72,53.82,0.01,9.09,22.1,20.82,27.34
2016-11-10T02:00,721.81,715.31,721.81,717.57,632,0.47,3.15,50.08,48.40,50.47,45.7,52.49,718.61,713.65,701.58,679.04,693.83,737.9,19.02,0.01,8.9,20.76,24.28,25.91
2016-11-10T06:00,720.60,717.56,717.56,719.61,363,0.05,3.17,51.52,50.53,51.71,41.6,47.27,718.7,713.88,701.93,679.45,694.69,738.23,23,0.01,8.48,19.51,23.66,25.25
2016-11-10T10:00,719.61,712.50,719.61,715.57,777,-0.49,3.04,48.53,46.32,49.11,36.4,41.23,718.41,713.95,702.2,679.81,695.21,738.3,-5.05,-0.02,8.38,18.51,26.53,23.72
2016-11-10T14:00,716.50,711.58,715.41,712.37,1335,-1.04,2.78,46.24,43.16,47.11,30.06,36.02,717.86,713.89,702.4,680.13,696.49,737.96,-28.1,-0.04,8.14,17.7,26.2,22.69
2016-11-10T18:00,714.87,709.13,712.37,714.87,1005,-1.20,2.48,48.29,46.34,48.84,22.38,29.62,717.59,713.92,702.65,680.48,697.57,737.78,-37.76,-0.03,7.97,17.25,27.04,21.53
2016-11-10T22:00,716.97,713.61,714.87,714.01,1607,-1.31,2.15,47.62,45.37,48.26,17.24,23.23,717.27,713.93,702.88,680.81,698.36,737.64,-26.19,-0.01,7.64,16.51,26.19,22.81
2016-11-11T02:00,718.65,713.88,714.01,717.79,614,-1.09,1.88,50.86,50.44,51.00,20.42,20.01,717.31,714.08,703.17,681.18,699.82,737.41,-14.55,-0.01,7.43,15.57,24.99,23.38
2016-11-11T06:00,718.04,716.01,717.79,716.04,489,-1.02,1.62,49.34,48.14,49.70,21.06,19.57,717.2,714.16,703.43,681.53,700.53,737.32,-19.98,-0.01,7.05,14.7,24.48,22.9
2016-11-11T10:00,719.37,713.00,716.22,713.00,972,-1.14,1.34,46.72,44.25,47.46,19.55,20.34,716.82,714.11,703.62,681.84,702.04,736.7,-42.64,-0.01,7,14.33,25.96,21.41
2016-11-11T14:00,717.80,712.03,712.62,714.99,547,-1.04,1.08,48.64,47.35,49.06,17.89,19.5,716.65,714.15,703.84,682.17,703.44,736.19,-52.76,0,6.91,14.14,25.41,20.13
2016-11-11T18:00,717.47,713.80,714.99,716.22,686,-0.85,0.87,49.85,49.28,50.07,22.73,20.06,716.61,714.23,704.09,682.51,704.06,736.07,-46.19,0,6.68,13.95,24.42,19.34
2016-11-11T22:00,716.99,710.48,716.61,714.66,788,-0.79,0.67,48.30,46.85,48.77,29.2,23.27,716.43,714.24,704.3,682.83,704.36,735.99,-67.93,0,6.67,14.29,26.27,18
2016-11-12T02:00,715.58,713.15,714.66,715.14,425,-0.69,0.50,48.83,47.73,49.20,34.52,28.82,716.32,714.28,704.51,683.15,704.79,735.88,-62.59,0,6.36,14.61,25.55,17.5
2016-11-12T06:00,715.72,703.00,715.14,708.71,1674,-1.01,0.25,42.58,38.30,43.90,33.01,32.24,715.62,714.06,704.59,683.41,703.64,734.84,-116.35,-0.01,6.82,16.19,32.78,15.17
2016-11-12T10:00,708.72,700.10,708.71,702.34,1866,-1.56,-0.15,37.47,31.45,39.42,26.38,31.31,714.42,713.6,704.55,683.59,703.58,731.02,-179.57,-0.02,6.95,17.94,32.86,13.83
2016-11-12T14:00,705.61,701.69,702.34,704.34,696,-1.70,-0.57,39.91,35.48,41.42,21.01,26.8,713.5,713.24,704.54,683.8,703.78,727.66,-185.77,-0.02,6.73,19.57,31.49,13.25
2016-11-12T18:00,706.30,701.57,704.37,703.57,458,-1.74,-1.00,39.27,34.61,40.86,16.89,21.43,712.6,712.86,704.53,684,702.25,727.17,-171.37,-0.02,6.59,20.91,29.88,13.32
2016-11-12T22:00,703.97,691.00,703.57,694.43,2447,-2.25,-1.57,32.63,26.16,34.93,17.28,18.39,710.95,712.14,704.33,684.1,699.07,727.09,-225.44,-0.03,7.04,23.14,36.67,11.57
2016-11-13T02:00,695.55,689.61,694.43,692.72,1078,-2.54,-2.20,31.56,24.90,33.95,13.52,15.89,709.29,711.37,704.1,684.19,695.91,727.07,-209.53,-0.03,6.96,25.3,35.86,10.86
2016-11-13T06:00,696.02,692.72,692.72,695.37,286,-2.41,-2.80,35.12,30.66,36.89,13.97,14.92,708.02,710.75,703.92,684.3,693.84,726.49,-153.16,-0.03,6.7,27.2,34.6,10.98
2016-11-13T10:00,698.86,687.60,695.37,698.80,2858,-1.95,-3.29,39.52,37.56,40.54,21.69,16.39,707.19,710.28,703.82,684.44,692.56,725.89,-126.89,-0.02,7.03,29.35,35.84,9.73
2016-11-13T14:00,704.00,698.90,698.91,702.67,1308,-1.28,-3.61,44.12,44.48,44.41,34.01,23.22,706.78,709.98,703.8,684.62,692.2,724.57,-57.93,-0.02,6.9,30.11,33.91,14.52
2016-11-13T18:00,706.47,702.21,702.68,703.64,756,-0.70,-3.79,45.24,46.14,45.36,45.27,33.66,706.49,709.73,703.8,684.81,691.82,723.74,-32.98,-0.01,6.71,30.28,32.37,16.5
2016-11-13T22:00,707.48,700.50,703.61,706.93,946,-0.06,-3.80,48.99,51.60,48.54,55.09,44.79,706.53,709.62,703.86,685.03,691.69,723.33,-21.71,0.01,6.73,30.63,31.79,15.27
2016-11-14T02:00,707.49,705.75,706.93,706.38,231,0.35,-3.72,48.39,50.65,48.04,60.58,53.64,706.52,709.49,703.91,685.24,691.63,722.55,-4.34,0,6.37,30.94,31.17,14.99
2016-11-14T06:00,709.91,701.69,706.38,703.02,843,0.40,-3.62,44.80,45.00,45.02,61.15,58.94,706.2,709.24,703.89,685.42,691.32,721.76,-16.51,0,6.5,31.68,32.81,13.63
2016-11-14T10:00,703.15,699.09,703.02,702.74,1556,0.43,-3.51,44.51,44.54,44.77,57.53,59.75,705.88,708.99,703.87,685.59,691.4,720.17,-44.49,0.01,6.33,32.63,34.25,13.01
2016-11-14T14:00,703.92,698.76,702.73,703.91,1283,0.53,-3.37,46.11,47.05,46.11,60.59,59.76,705.7,708.79,703.87,685.78,691.58,718.78,-34,0.02,6.25,33.31,32.22,13.12
2016-11-14T18:00,709.00,703.91,703.91,707.43,1165,0.83,-3.17,50.72,54.02,49.98,71.94,63.35,705.86,708.73,703.94,685.99,691.73,718.07,28.92,0.02,6.16,32.71,30.32,18.23
2016-11-14T22:00,714.45,707.40,707.43,712.34,1150,1.31,-2.84,56.34,61.80,54.82,84.71,72.42,706.45,708.87,704.11,686.25,691.95,717.58,96.04,0.02,6.23,31.05,27.87,23.01
2016-11-15T02:00,720.05,711.86,712.34,715.00,1706,1.74,-2.41,59.06,65.33,57.21,88.49,81.71,707.23,709.11,704.32,686.54,692.1,717.31,154.85,0.02,6.37,29.09,25.31,27.18
2016-11-15T06:00,716.85,710.00,715.00,711.36,884,1.70,-1.98,54.09,57.28,53.11,83.27,85.49,707.6,709.2,704.46,686.79,692.38,716.7,117.51,0.01,6.4,27.06,25.45,25.1
2016-11-15T10:00,714.01,710.00,711.33,712.49,904,1.68,-1.56,55.34,59.02,54.19,78.12,83.29,708.05,709.33,704.62,687.04,692.67,716.15,114.5,0.01,6.23,25.18,24.28,23.95
2016-11-15T14:00,717.48,711.74,712.17,716.38,2295,1.85,-1.10,59.46,64.55,57.79,79.54,80.31,708.81,709.61,704.85,687.33,692.05,717.53,143.5,0.01,6.2,23.92,22.67,26.36
2016-11-15T18:00,718.49,711.58,716.79,712.17,1007,1.59,-0.70,53.69,55.54,52.99,76.13,77.93,709.11,709.71,705,687.58,692.21,718.36,111.15,0.01,6.25,22.91,20.88,25.44
2016-11-15T22:00,712.45,710.00,712.00,711.69,416,1.33,-0.37,53.06,54.57,52.46,70.8,75.49,709.35,709.79,705.13,687.82,692.29,719.01,69.55,0.01,5.98,21.66,22.16,24.69
2016-11-16T02:00,717.61,710.30,711.69,715.44,1475,1.33,-0.04,57.29,60.53,56.11,67.36,71.43,709.9,710.01,705.33,688.1,692.27,720.22,93.08,0.02,6.07,21.34,20.25,28.64
2016-11-16T06:00,718.50,713.00,715.44,715.81,955,1.29,0.29,57.69,61.09,56.47,73.05,70.4,710.44,710.24,705.54,688.37,693.85,720.77,97.43,0.01,6.03,21.17,18.93,27.83
2016-11-16T10:00,745.00,714.80,715.81,731.87,8346,2.22,0.84,70.68,76.88,68.26,76.68,72.36,712.39,711.08,706.06,688.81,693.66,724.89,222.05,0.03,7.76,23.44,13.67,44.49
2016-11-16T14:00,747.49,730.00,731.87,737.99,3262,3.07,1.61,73.96,80.27,71.41,77.4,75.71,714.71,712.14,706.69,689.29,692.64,730.16,258.54,0.03,8.45,25.69,11.65,40.02
2016-11-16T18:00,747.30,735.98,737.81,744.98,3496,3.87,2.57,77.11,83.37,74.50,82.32,78.8,717.46,713.43,707.45,689.85,690.81,736.61,245.09,0.05,8.66,27.78,10.56,36.28
2016-11-16T22:00,760.00,743.38,744.98,753.64,3106,4.70,3.75,80.29,86.32,77.68,88.01,82.57,720.75,715,708.37,690.48,688.1,744.42,241.63,0.06,9.23,30.34,9.2,41.45
2016-11-17T02:00,763.85,748.00,753.93,751.15,3770,4.78,4.94,76.98,81.69,74.82,87,85.78,723.52,716.42,709.21,691.09,687.3,749.97,189.44,0.05,9.7,32.88,8.13,39.44
2016-11-17T06:00,756.39,740.00,751.15,741.51,2284,3.92,5.92,65.68,66.36,64.93,74.89,83.3,725.15,717.41,709.85,691.59,688.01,752.72,120.02,0.04,10.18,33.84,12.81,34.91
2016-11-17T10:00,750.00,740.00,741.88,747.62,1878,3.51,6.80,68.81,70.29,67.81,68.63,76.84,727.19,718.59,710.6,692.15,688.67,756.18,101.95,0.05,10.16,34.73,11.91,32.45
2016-11-17T14:00,750.00,745.50,747.62,746.13,1763,2.91,7.53,67.20,68.13,66.39,65.16,69.56,728.92,719.67,711.31,692.69,690.55,758.61,93.76,0.04,9.76,35.56,11.52,31.38
2016-11-17T18:00,746.13,735.00,746.13,740.67,2100,1.97,8.02,61.53,60.57,61.38,64.64,66.14,729.98,720.49,711.89,693.16,693.31,759.65,58.89,0.03,9.86,34.63,18.2,28.85
2016-11-17T22:00,742.96,734.50,740.01,742.50,925,1.32,8.35,62.67,62.13,62.40,61.47,63.75,731.12,721.36,712.49,693.65,696.24,760.57,50.14,0.01,9.76,33.71,17.43,27.07
2016-11-18T02:00,744.99,740.15,742.50,744.49,689,0.89,8.57,63.91,63.87,63.51,60.45,62.19,732.34,722.26,713.13,694.16,698.88,761.64,58.16,0.01,9.41,33.04,16.79,27.61
2016-11-18T06:00,759.89,743.52,744.18,751.01,3051,0.91,8.80,67.72,69.03,66.93,66.81,62.91,734.04,723.39,713.88,694.73,700.71,763.68,86.81,0.01,9.9,33.58,14.81,35.1
2016-11-18T10:00,754.99,749.00,751.01,749.99,798,0.74,8.99,66.54,67.35,65.90,70.94,66.07,735.49,724.43,714.59,695.28,702.59,765.3,79.34,0,9.62,34.09,14.15,33.54
2016-11-18T14:00,749.71,745.62,748.27,746.79,679,0.30,9.06,62.83,62.11,62.67,71.33,69.69,736.51,725.31,715.23,695.79,705.69,765.75,56.89,-0.01,9.25,34.02,16.29,32.41
2016-11-18T18:00,753.99,745.30,746.79,753.97,831,0.39,9.16,67.24,68.27,66.59,69.59,70.62,738.1,726.43,716,696.37,708.75,766.83,71.77,0.02,9.21,34.28,15.19,33.54
2016-11-18T22:00,755.00,748.49,753.97,750.71,895,0.13,9.19,63.55,63.10,63.37,63.75,68.22,739.25,727.39,716.68,696.91,711.7,767.31,70.83,0,9.02,34.6,14.4,32.61
2016-11-19T02:00,759.99,750.71,750.71,756.38,1629,0.24,9.25,66.95,67.81,66.38,66.86,66.74,740.8,728.52,717.47,697.5,716,767.43,94.47,0.01,9.03,35.25,13.35,34.16
2016-11-19T06:00,757.11,740.00,756.40,750.14,1923,-0.19,9.20,60.29,58.65,60.53,61.02,63.88,741.65,729.37,718.12,698.02,721.72,765.56,45.94,0.01,9.61,34.21,19.61,29.82
2016-11-19T10:00,751.19,747.25,750.14,749.59,343,-0.56,9.06,59.73,57.88,60.04,62.35,63.41,742.37,730.16,718.74,698.54,727.55,763.14,42.57,0.01,9.21,33.24,19.01,28.91
2016-11-19T14:00,754.64,749.61,749.61,752.19,613,-0.69,8.89,61.56,60.59,61.63,60.63,61.33,743.27,731.03,719.4,699.07,735.4,758.93,70.34,0.01,8.91,32.67,18.24,30.5
2016-11-19T18:00,754.15,750.45,752.19,752.90,649,-0.76,8.70,62.06,61.34,62.07,66.93,63.3,744.14,731.89,720.07,699.61,738.54,757.9,70.49,0,8.54,32.13,17.68,29.56
2016-11-19T22:00,755.00,752.00,752.90,754.94,577,-0.72,8.52,63.55,63.56,63.35,73.92,67.16,745.12,732.79,720.76,700.16,740.18,757.95,89.17,0.01,8.14,31.72,17.21,29.53
2016-11-20T02:00,757.00,753.31,754.94,755.66,292,-0.69,8.35,64.09,64.36,63.81,78.46,73.1,746.08,733.69,721.45,700.71,740.48,758.72,104.8,0.01,7.82,31.54,16.63,30.36
2016-11-20T06:00,755.67,748.03,755.67,754.19,963,-0.80,8.15,62.08,61.30,62.11,78.06,76.82,746.82,734.49,722.1,701.24,740.45,758.8,55.76,0,7.81,30.45,20.3,28.24
2016-11-20T10:00,755.00,725.51,754.20,731.25,5675,-2.37,7.55,40.69,33.57,42.99,56.88,71.14,745.4,734.36,722.28,701.54,736.5,760.77,-181.65,-0.03,9.36,29.72,32.92,21.88
2016-11-20T14:00,734.50,711.16,731.25,726.23,5426,-3.62,6.65,37.64,30.25,40.11,39.5,58.15,743.66,734.04,722.36,701.79,732.53,763.2,-285.59,-0.04,10.36,30.04,37.51,18.36
2016-11-20T18:00,729.99,723.45,726.30,729.67,971,-4.05,5.64,40.91,35.14,42.90,28.47,41.62,742.39,733.87,722.5,702.06,729.7,764.24,-187.91,-0.03,10.09,30.35,35.78,17.51
2016-11-20T22:00,732.49,728.08,729.67,730.18,628,-4.13,4.61,41.40,35.88,43.32,35.91,34.63,741.28,733.73,722.65,702.34,727.42,764.93,-133.48,-0.03,9.68,30.3,34.61,18.79
2016-11-21T02:00,736.21,728.24,730.18,734.00,1727,-3.76,3.67,45.09,41.45,46.46,41.21,35.2,740.62,733.74,722.88,702.66,726.48,765.2,-101.53,-0.02,9.56,29.76,32.55,20.45
2016-11-21T06:00,737.49,730.55,734.00,731.29,1512,-3.54,2.78,43.02,38.79,44.59,42.32,39.81,739.77,733.64,723.04,702.94,724.94,765.62,-91.46,-0.03,9.37,29.1,30.83,20.34
2016-11-21T10:00,739.44,731.29,731.29,738.73,1115,-2.76,2.09,49.82,48.80,50.43,49.33,44.29,739.67,733.84,723.35,703.3,724.45,765.53,-60.09,-0.02,9.28,28.23,28.9,20.57
2016-11-21T14:00,740.60,737.38,738.77,739.60,1185,-2.10,1.57,50.56,49.86,51.07,54.42,48.69,739.67,734.07,723.68,703.66,723.95,764.89,-35.68,-0.02,8.85,27.25,28.14,20.97
2016-11-21T18:00,740.54,737.75,739.60,738.99,1043,-1.62,1.16,50.00,49.07,50.58,60.92,54.89,739.61,734.26,723.98,704.01,723.43,764.31,-32.15,-0.02,8.42,26.35,27.48,20.47
2016-11-21T22:00,739.00,733.25,738.99,736.54,1096,-1.41,0.81,47.72,45.81,48.58,59.37,58.24,739.33,734.35,724.23,704.33,722.73,763.99,-47.78,0.01,8.23,25.99,30.01,19.45
2016-11-22T02:00,741.27,736.55,736.55,741.12,1254,-0.91,0.58,52.12,52.38,52.34,60.48,60.26,739.49,734.62,724.56,704.7,722.65,762.78,-20.23,0.02,7.98,25.31,28.74,20.66
2016-11-22T06:00,741.60,737.99,741.12,741.34,1382,-0.55,0.45,52.33,52.68,52.51,62.19,60.68,739.66,734.88,724.89,705.07,722.52,761.97,-11.86,0.02,7.67,24.61,27.78,20.27
2016-11-22T10:00,749.50,737.99,741.34,747.60,2708,0.11,0.47,57.91,60.68,57.34,71.02,64.56,740.38,735.38,725.34,705.49,722.99,760.63,31.19,0.02,7.94,22.91,24.9,25.28
2016-11-22T14:00,753.91,746.65,747.58,752.35,1805,0.81,0.67,61.59,65.58,60.59,80.55,71.25,741.47,736.04,725.88,705.95,722.88,760.96,79.04,0.03,7.89,21.88,23.26,27.61
2016-11-22T18:00,753.40,746.19,752.34,749.85,1253,1.04,0.94,58.69,61.12,58.11,88.78,80.12,742.23,736.59,726.35,706.39,722.87,760.99,69.05,0.03,7.84,20.86,22.15,25.8
2016-11-22T22:00,750.91,747.52,749.85,747.61,334,0.98,1.18,56.13,57.25,55.92,87.93,85.75,742.72,737.02,726.77,706.8,723.03,760.37,62.76,0.01,7.52,19.92,21.44,24.97
2016-11-23T02:00,747.61,741.34,747.61,744.80,856,0.70,1.36,53.01,52.60,53.24,78.18,84.96,742.91,737.32,727.13,707.18,723.28,759.32,33.51,0.01,7.44,18.87,26.09,23.46
2016-11-23T06:00,747.49,735.01,744.67,739.99,1915,0.17,1.40,48.08,45.57,48.95,63.27,76.46,742.64,737.43,727.39,707.51,723.65,757.45,6.35,0,7.8,18.69,28.9,20.78
2016-11-23T10:00,744.57,737.50,739.99,739.01,651,-0.25,1.34,47.12,44.23,48.11,48.91,63.45,742.31,737.49,727.62,707.82,724.3,755.13,10.4,0,7.74,18.52,27.02,19.42
2016-11-23T14:00,742.49,730.79,739.01,739.15,1182,-0.50,1.21,47.28,44.49,48.24,39.38,50.52,742.03,737.55,727.84,708.13,725.05,752.88,-15.31,0,8.03,19.12,30.18,17.4
2016-11-23T18:00,744.20,739.39,739.41,742.00,659,-0.46,1.10,50.60,49.76,51.02,40.29,42.86,742.02,737.73,728.13,708.47,726,753,36.78,0,7.81,19.37,28.78,18.16
2016-11-23T22:00,744.32,738.10,741.99,741.33,455,-0.46,0.98,49.81,48.56,50.34,43.41,41.03,741.96,737.87,728.39,708.8,728.2,752.32,21.29,-0.01,7.7,19.75,28.32,17.11
2016-11-24T02:00,741.82,737.50,741.34,737.50,316,-0.70,0.81,45.42,42.09,46.57,41.03,41.58,741.55,737.86,728.57,709.08,729.52,751.78,-23.33,-0.02,7.46,20.17,27.72,16.41
2016-11-24T06:00,743.10,732.30,737.50,733.90,1793,-1.04,0.55,41.70,36.94,43.32,29.35,37.93,740.86,737.7,728.67,709.33,730.3,751.37,-74.58,-0.02,7.7,21.14,29.77,14.76
2016-11-24T10:00,739.99,728.13,734.65,729.56,1663,-1.49,0.18,37.70,31.75,39.74,16.01,28.8,739.83,737.38,728.69,709.53,729.35,751.88,-142.35,-0.02,7.99,22.44,30.34,13.2
2016-11-24T14:00,738.93,727.61,729.55,736.14,1190,-1.27,-0.14,46.14,44.82,46.83,17.14,20.84,739.5,737.33,728.84,709.79,730.21,751.5,-115.35,-0.01,8.23,23.7,27.81,11.9
2016-11-24T18:00,737.75,732.50,736.14,737.61,652,-0.97,-0.38,47.85,47.33,48.28,25.33,19.5,739.32,737.34,729.01,710.07,730.1,751.5,-83.63,0,8.02,24.87,26.51,11.34
2016-11-24T22:00,738.49,730.00,737.61,730.00,586,-1.21,-0.69,40.68,37.53,41.96,26.57,23.02,738.48,737.06,729.03,710.27,728.63,752.01,-124.87,-0.01,8.05,26.21,26.73,10.49
2016-11-25T02:00,735.00,730.00,730.00,732.90,1130,-1.11,-0.96,44.11,42.56,44.90,23.33,25.08,737.97,736.89,729.11,710.49,727.9,752.13,-113.76,-0.01,7.83,27.45,25.51,10.01
2016-11-25T06:00,733.57,730.01,732.22,732.95,383,-0.98,-1.21,44.18,42.65,44.95,19.56,23.15,737.51,736.74,729.18,710.72,727.41,752.26,-112.34,-0.01,7.53,28.61,24.65,9.67
2016-11-25T10:00,734.99,731.77,732.96,733.56,593,-0.79,-1.41,44.95,43.83,45.60,26.44,23.11,737.15,736.61,729.27,710.95,726.76,752.16,-83.53,-0.01,7.22,29.27,23.87,10.77
2016-11-25T14:00,736.24,732.21,733.56,735.82,789,-0.48,-1.53,47.85,48.19,48.05,35.01,27,737.03,736.58,729.4,711.19,726.42,751.94,-59.52,0,6.99,29.51,22.88,11.6
2016-11-25T18:00,741.12,734.73,735.80,740.36,631,0.05,-1.51,53.17,55.85,52.63,51.55,37.67,737.34,736.73,729.62,711.49,726.63,751,-2.68,0.01,6.95,28.46,21.38,15.86
2016-11-25T22:00,740.99,737.51,739.77,738.88,676,0.29,-1.44,51.33,53.01,51.06,64.05,50.2,737.48,736.81,729.8,711.76,727.66,748.64,12.94,0.01,6.7,27.49,20.59,15.27
2016-11-26T02:00,739.64,734.02,738.88,737.49,613,0.36,-1.35,49.60,50.34,49.59,67.62,61.07,737.48,736.84,729.95,712.01,728.52,746.54,-12.25,0,6.63,27.2,23.1,14.34
2016-11-26T06:00,739.36,728.01,737.49,731.26,879,-0.01,-1.35,42.63,40.25,43.57,50.04,60.57,736.91,736.62,729.98,712.21,728.58,744.84,-86.18,-0.01,6.96,27.79,26.58,12.67
2016-11-26T10:00,732.42,720.00,731.25,724.00,1256,-0.69,-1.52,36.25,31.95,37.86,33.34,50.33,735.74,736.13,729.86,712.32,726.67,744.67,-214.41,-0.01,7.35,29.18,31.15,11.14
2016-11-26T14:00,731.71,723.52,724.59,730.13,906,-0.67,-1.69,43.89,42.98,44.42,29.61,37.66,735.23,735.89,729.87,712.5,726.1,744.25,-135.32,0,7.41,30.48,28.7,10.26
2016-11-26T18:00,732.48,730.13,730.13,731.19,162,-0.54,-1.83,45.12,44.70,45.48,39.42,34.12,734.86,735.71,729.89,712.69,725.73,743.84,-73.04,0,7.05,31.47,28.01,10.8
2016-11-26T22:00,732.30,725.38,731.19,726.82,430,-0.70,-2.00,41.13,39.27,41.96,44.41,37.82,734.13,735.36,729.83,712.83,724.72,743.62,-120.96,-0.01,7.04,32.85,30.86,10.04
2016-11-27T02:00,731.16,726.03,726.82,730.07,345,-0.53,-2.13,45.02,44.81,45.32,44.32,42.72,733.76,735.15,729.84,713,724.68,742.47,-96.03,-0.01,6.9,34.14,29.23,9.51
2016-11-27T06:00,735.00,727.60,730.07,734.99,346,-0.06,-2.15,50.37,52.15,50.00,50.32,46.35,733.87,735.15,729.94,713.22,725.07,741.44,-18.76,-0.01,6.94,34.27,27,12.74
2016-11-27T10:00,736.19,731.31,734.78,732.15,509,0.07,-2.13,47.50,48.05,47.49,58.73,51.12,733.72,735.03,729.98,713.41,725.03,740.95,4.37,-0.01,6.79,34.07,25.61,13.33
2016-11-27T14:00,733.74,730.01,732.15,731.55,665,0.13,-2.10,46.89,47.18,46.97,61.06,56.7,733.52,734.89,730.01,713.59,724.9,740.85,-29.1,-0.01,6.57,34.07,25.99,12.79
